tradedate,tradetime,ticker,pr_open,pr_high,pr_low,pr_close,pr_std,vol,val,trades,pr_vwap,pr_change,trades_b,trades_s,val_b_obstat,val_s_obstat,vol_b_obstat,vol_s_obstat,disb,pr_vwap_b,pr_vwap_s,sec_pr_open,sec_pr_high,sec_pr_low,sec_pr_close,put_orders_b,put_orders_s,put_val_b,put_val_s,put_vol_b,put_vol_s,put_vwap_b,put_vwap_s,put_vol,put_val,put_orders,cancel_orders_b,cancel_orders_s,cancel_val_b,cancel_val_s,cancel_vol_b,cancel_vol_s,cancel_vwap_b,cancel_vwap_s,cancel_vol,cancel_val,cancel_orders,spread_bbo,spread_lv10,spread_1mio,levels_b,levels_s,vol_b_order,vol_s_order,val_b_order,val_s_order,imbalance_vol_bbo,imbalance_val_bbo,imbalance_vol,imbalance_val,vwap_b,vwap_s,vwap_b_1mio,vwap_s_1mio
2025-01-06,16:15:00,SBER,271.28,271.3,271.07,271.07,0.0,5595,15168448,809,271.11,-0.0774,66,743,5405807,9762640,1994,3601,-0.29,271.1,271.11,9,9,60,300,5563,25702,2249617671,22504230397,831163,8290382,270.66,271.45,9121545,24753848068,31265,5470,24961,2233417479,22490449278,823994,8283755,271.05,271.5,9107749,24723866757,30431,0.9,8.7,1.4,919,882,449980,281405,1191077314,784930938,-0.26,-0.26,0.23,0.21,264.7,278.93,271.09,271.13
2025-01-06,16:20:00,SBER,271.07,271.1,271.0,271.02,0.0,3364,9116932,770,271.01,-0.0184,92,678,3189912,5927020,1177,2187,-0.3,271.02,271.01,1,13,4,300,3037,2447,1618315025,2862028729,597894,1054824,270.67,271.33,1652718,4480343755,5484,2888,1763,1602071099,2843435063,591540,1047532,270.83,271.44,1639072,4445506162,4651,0.4,8.6,0.6,912,891,453533,285184,1200638839,795176159,0.35,0.35,0.23,0.2,264.73,278.83,271.01,271.03
2025-01-06,16:25:00,SBER,271.02,271.37,271.02,271.22,0.0,9213,24989342,1021,271.24,0.0738,154,867,17464203,7525139,6439,2774,0.4,271.23,271.27,1,247,1,300,42989,63831,19942793317,58351094805,7359753,21495081,270.97,271.46,28854834,78293888123,106820,42836,62925,19927921186,58332246841,7349198,21487798,271.16,271.47,28836996,78260168027,105761,0.9,9.0,2.3,925,879,454989,284392,1204618067,793075202,0.0,0.0,0.23,0.21,264.76,278.87,271.18,271.25
2025-01-06,16:30:00,SBER,271.22,271.37,271.17,271.28,0.0,2671,7245888,921,271.28,0.0221,65,856,3782478,3463410,1394,1277,0.04,271.34,271.21,1,71,24,297,62006,58125,30375853130,57592747911,11200965,21218627,271.19,271.43,32419592,87968601041,120131,61903,57253,30394501308,57581494329,11207237,21214377,271.2,271.43,32421614,87975995638,119156,1.5,9.0,4.2,925,875,453544,285356,1201035110,795703540,-0.41,-0.41,0.23,0.2,264.81,278.85,271.2,271.32
2025-01-06,16:35:00,SBER,271.3,271.47,271.23,271.36,0.0001,6453,17512511,168,271.39,0.0221,121,47,16923833,588678,6236,217,0.93,271.39,271.28,1,291,122,297,34992,44865,14759385012,56937989247,5448597,20972255,270.88,271.49,26420852,71697374259,79857,34914,44779,14762480307,56927468546,5443718,20968205,271.18,271.49,26411923,71689948853,79693,1.1,8.9,4.1,928,875,446965,285676,1183774709,796568015,-0.38,-0.38,0.22,0.2,264.85,278.84,271.22,271.33
2025-01-06,16:40:00,SBER,271.39,271.39,271.12,271.31,0.0,2567,6962348,1626,271.23,-0.0295,43,1583,675519,6286829,249,2318,-0.81,271.29,271.22,3,3,46,295,9018,34443,4507732144,49189364464,1662848,18120210,271.09,271.46,19783058,53697096608,43461,8947,32858,4502662037,49182419010,1660957,18117334,271.09,271.47,19778291,53685081048,41805,1.0,8.5,3.4,930,874,446704,285527,1183059873,796166291,-0.06,-0.06,0.22,0.2,264.84,278.84,271.24,271.33
2025-01-06,16:45:00,SBER,271.26,271.3,271.1,271.26,0.0,23338,63306753,1658,271.26,0.0,146,1512,54326913,8979840,20027,3311,0.72,271.27,271.21,1,5,189,300,21270,30842,10347988746,36452930859,3831808,13430755,270.05,271.41,17262563,46800919605,52112,21050,29340,10329287326,36403604736,3809613,13411112,271.14,271.44,17220725,46732892062,50390,0.9,8.2,2.1,928,877,447047,287225,1184011184,800732851,-0.37,-0.37,0.22,0.19,264.85,278.79,271.22,271.28
2025-01-06,16:50:00,SBER,271.26,271.56,271.25,271.45,0.0,8790,23857238,450,271.41,0.07,374,76,18032518,5824720,6644,2146,0.51,271.41,271.42,7,233,68,284,32052,9485,13983056073,13321147886,5156999,4904458,271.15,271.61,10061457,27304203960,41537,31679,9404,13962420703,13316849882,5148887,4901086,271.17,271.71,10049973,27279270585,41083,0.6,8.8,1.0,934,873,447619,280124,1185661966,781478998,0.1,0.1,0.23,0.21,264.88,278.98,271.33,271.36
2025-01-06,16:55:00,SBER,271.49,271.58,271.46,271.55,0.0,9536,25893275,1503,271.53,0.0221,130,1373,12064523,13828752,4443,5093,-0.07,271.54,271.52,2,130,19,300,2343,6552,1535309111,5388094575,566481,1983887,271.03,271.59,2550368,6923403686,8895,2177,5179,1447648319,5366070448,533581,1974483,271.31,271.77,2508064,6813718768,7356,0.8,8.0,1.4,945,863,465854,277575,1234841706,774607807,0.1,0.1,0.25,0.23,265.07,279.06,271.51,271.55
2025-01-06,17:00:00,SBER,271.55,271.58,271.49,271.51,0.0,4318,11724491,129,271.53,-0.0147,64,65,1634789,10089702,602,3716,-0.72,271.56,271.52,2,25,196,300,963,1306,543148443,922413918,200481,342610,270.92,269.23,543091,1465562362,2269,873,1244,543245311,910180685,200205,334891,271.34,271.78,535096,1453425996,2117,0.6,8.1,1.3,946,861,471732,279396,1250494956,779569669,-0.08,-0.08,0.26,0.23,265.09,279.02,271.53,271.57
2025-01-06,17:05:00,SBER,271.55,271.77,271.5,271.76,0.0,9394,25515954,227,271.62,0.0773,165,62,19450683,6065271,7161,2233,0.52,271.62,271.62,5,261,53,300,1258,9532,716178767,11022046422,265024,4056829,270.23,271.69,4321853,11738225190,10790,1128,9428,697367730,11010107553,257000,4050855,271.35,271.8,4307855,11707475283,10556,0.5,7.8,0.9,951,859,469341,280464,1244048878,782470169,0.03,0.03,0.25,0.23,265.06,278.99,271.56,271.59
2025-01-06,17:10:00,SBER,271.75,271.79,271.61,271.78,0.0001,8325,22623993,202,271.76,0.011,99,103,9384400,13239592,3453,4872,-0.17,271.78,271.75,2,53,131,299,4659,20319,2189013264,27126245624,806803,9978737,271.32,271.84,10785540,29315258888,24978,4515,20229,2097297847,27106941241,772279,9970006,271.57,271.88,10742285,29204239088,24744,0.9,8.4,1.9,960,848,486576,278064,1290742309,775994821,-0.06,-0.06,0.27,0.25,265.27,279.07,271.72,271.77
2025-01-06,17:15:00,SBER,271.75,272.37,271.68,272.37,0.0,43491,118344116,2112,272.11,0.2282,648,1464,95614806,22729310,35141,8350,0.62,272.09,272.21,4,187,4,300,10297,29293,5303706657,37644601404,1954054,13824782,271.42,272.3,15778836,42948308062,39590,9913,27748,5180515644,37559138688,1904807,13791908,271.97,272.33,15696715,42739654332,37661,0.7,8.0,1.4,980,812,502607,268724,1334312146,750776379,0.01,0.01,0.3,0.28,265.48,279.39,272.12,272.16
2025-01-06,17:20:00,SBER,272.37,272.37,272.09,272.17,0.0,9498,25859460,286,272.26,-0.0734,117,169,10267614,15591846,3771,5727,-0.21,272.28,272.25,3,3,288,295,5798,2824,2855002192,1599082979,1050462,589321,271.79,271.34,1639783,4454085172,8622,5652,2664,2866935940,1574517191,1053705,577978,272.08,272.42,1631683,4441453131,8316,0.6,7.9,1.1,986,802,505498,274724,1342191542,767269964,0.02,0.02,0.3,0.27,265.52,279.29,272.25,272.28
2025-01-06,17:25:00,SBER,272.09,272.35,272.07,272.26,0.0001,11172,30420346,252,272.29,0.0625,137,115,15894263,14526083,5837,5335,0.04,272.3,272.28,1,197,1,299,7260,2385,3753977544,1349725010,1380591,497632,271.91,271.23,1878223,5103702554,9645,7093,2284,3738537209,1324797467,1373906,486362,272.11,272.39,1860268,5063334676,9377,0.7,7.7,1.3,985,802,503121,275016,1335710615,768097063,-0.21,-0.21,0.29,0.27,265.48,279.29,272.25,272.29
2025-01-06,17:30:00,SBER,272.27,272.28,272.22,272.23,0.0,2384,6490198,193,272.24,-0.0147,94,99,2488353,4001845,914,1470,-0.23,272.25,272.23,1,113,52,296,18558,1607,8216845892,934510592,3020104,343985,272.07,271.67,3364089,9151356484,20165,18440,1500,8226497352,927984085,3023413,340654,272.09,272.41,3364067,9154481437,19940,0.5,7.6,1.7,985,806,497480,276080,1320379091,771025709,-0.2,-0.2,0.29,0.26,265.41,279.28,272.22,272.26
2025-01-06,17:35:00,SBER,272.23,272.3,272.0,272.01,0.0,10901,29665063,1642,272.13,-0.0808,103,1539,6631660,23033402,2436,8465,-0.55,272.24,272.1,2,83,284,299,18681,7310,9014881521,2831052003,3314426,1045071,271.99,270.9,4359497,11845933524,25991,18458,5805,8989641916,2813694034,3304533,1033191,272.04,272.33,4337724,11803335951,24263,0.7,8.1,1.9,982,808,498345,276049,1322715014,770944589,-0.13,-0.13,0.29,0.26,265.42,279.28,272.19,272.24
2025-01-06,17:40:00,SBER,272.06,272.7,272.06,272.7,0.0,39781,108406310,670,272.51,0.2352,501,169,90772283,17634027,33309,6472,0.67,272.52,272.47,2,298,2,298,69611,5464,31934317928,3170143631,11735171,1164797,272.12,272.16,12899968,35104461559,75075,69250,5245,31481727295,3125476555,11565359,1146919,272.21,272.51,12712278,34607203850,74495,0.5,7.8,1.4,996,786,518258,265426,1377024276,742035406,-0.24,-0.24,0.32,0.3,265.69,279.57,272.44,272.47
2025-01-06,17:45:00,SBER,272.71,272.9,272.62,272.83,0.0,39972,109043072,700,272.8,0.044,434,266,81241056,27802016,29779,10193,0.49,272.81,272.76,1,141,220,300,11045,27401,5914071018,13174266778,2174862,4834634,271.93,272.5,7009496,19088337796,38446,10622,27155,6095805140,13098400734,2235538,4800904,272.68,272.83,7036442,19194205875,37777,0.6,7.9,1.5,1009,755,537604,252044,1429881595,705628736,-0.33,-0.33,0.36,0.34,265.96,279.96,272.76,272.8
2025-01-06,17:50:00,SBER,272.83,272.85,272.6,272.61,0.0,13918,37955637,1537,272.71,-0.0806,140,1397,10289414,27666223,3773,10145,-0.46,272.71,272.71,3,40,298,300,10913,6756,5626893376,2966616368,2065131,1093887,272.47,271.2,3159018,8593509745,17669,10687,5421,5641675776,2921890680,2069273,1070836,272.64,272.86,3140109,8563566457,16108,0.6,8.1,1.4,1012,762,523359,258816,1391293741,724089385,-0.31,-0.31,0.34,0.32,265.84,279.77,272.69,272.73
2025-01-06,17:55:00,SBER,272.61,272.69,272.44,272.49,0.0,43889,119641235,577,272.6,-0.044,76,501,5015563,114625673,1840,42049,-0.92,272.58,272.6,1,72,277,295,7430,12061,3685905863,5605450012,1353734,2061586,272.28,271.9,3415320,9291355875,19491,7272,11622,3659256032,5487029530,1343458,2011929,272.38,272.72,3355387,9146285562,18894,0.6,8.2,1.2,1009,770,509616,268543,1353952062,750624481,0.02,0.02,0.31,0.29,265.68,279.52,272.59,272.63
2025-01-06,18:00:00,SBER,272.48,272.53,272.1,272.36,0.0,11313,30816694,1409,272.4,-0.044,152,1257,17024378,13792316,6249,5064,0.1,272.43,272.36,1,249,21,300,69402,12153,30032226453,5215932998,11028256,1914873,272.32,272.39,12943129,35248159452,81555,69176,10892,29992865729,5222861346,11013356,1915980,272.33,272.59,12929336,35215727075,80068,1.0,8.5,3.0,1000,782,488325,262148,1295847932,733151796,-0.2,-0.2,0.3,0.28,265.37,279.67,272.34,272.42
2025-01-06,18:05:00,SBER,272.36,272.8,272.36,272.69,0.0001,19009,51833432,421,272.68,0.1212,210,211,39390351,12443080,14445,4564,0.52,272.69,272.64,1,38,1,300,18907,24433,9216644738,9781035121,3388838,3589297,271.97,272.51,6978135,18997679859,43340,18717,24141,9184779890,9732930456,3370389,3567708,272.51,272.81,6938097,18917710347,42858,0.7,8.6,2.1,1016,762,490266,259016,1301217101,724686155,-0.44,-0.44,0.31,0.28,265.41,279.78,272.66,272.72
2025-01-06,18:10:00,SBER,272.67,272.74,272.52,272.56,0.0,7641,20830427,2253,272.61,-0.0403,68,2185,7225178,13605249,2650,4991,-0.31,272.65,272.6,1,100,252,300,22736,22534,9944464413,6059683819,3650674,2223264,272.4,272.56,5873938,16004148233,45270,22581,20365,9925949039,6058368297,3642555,2221563,272.5,272.71,5864118,15984317337,42946,0.9,8.6,2.8,1019,768,493370,261227,1309636840,730724253,-0.27,-0.27,0.31,0.28,265.45,279.73,272.61,272.69
2025-01-06,18:15:00,SBER,272.56,272.6,272.39,272.46,0.0,7435,20260322,896,272.5,-0.0367,61,835,5561842,14698481,2041,5394,-0.45,272.51,272.5,1,15,294,294,26934,11445,11838638950,5330832717,4346305,1958151,272.38,272.24,6304456,17169471668,38379,26823,10641,11828934175,5307944754,4342505,1946561,272.4,272.68,6289066,17136878930,37464,0.7,8.3,1.6,1015,779,493176,262732,1309069766,734804935,-0.15,-0.15,0.3,0.28,265.44,279.68,272.49,272.53
2025-01-06,18:20:00,SBER,272.47,272.5,272.23,272.35,0.0,5508,15002213,2233,272.37,-0.044,63,2170,3492604,11509609,1282,4226,-0.53,272.43,272.35,4,30,144,300,19336,8840,9688201599,3664884320,3558962,1345577,272.22,272.37,4904539,13353085920,28176,19209,6662,9654387034,3659636935,3546403,1342687,272.23,272.56,4889090,13314023969,25871,0.6,8.4,2.0,1014,788,498121,263170,1322423813,735964759,-0.47,-0.47,0.31,0.28,265.48,279.65,272.38,272.43
2025-01-06,18:25:00,SBER,272.35,272.35,272.05,272.15,0.0001,8575,23341130,231,272.2,-0.0734,75,156,8226822,15114307,3022,5553,-0.3,272.23,272.18,2,2,224,297,6585,6347,3092165940,2829145883,1138998,1044544,271.48,270.85,2183542,5921311823,12932,6479,6250,3053436934,2834807114,1122223,1042862,272.09,271.83,2165085,5888244048,12729,0.9,8.5,2.4,1007,793,501204,258713,1330764873,723646676,-0.05,-0.05,0.32,0.3,265.51,279.71,272.19,272.25
2025-01-06,18:30:00,SBER,272.16,272.2,272.04,272.13,0.0001,11213,30512687,234,272.12,-0.011,109,125,13135722,17376965,4827,6386,-0.14,272.13,272.11,3,7,83,298,13260,8086,6286745710,4029493706,2313742,1484101,271.71,271.51,3797843,10316239417,21346,13115,7973,6245752529,4026697783,2296167,1478954,272.01,272.27,3775121,10272450313,21088,0.9,8.3,2.3,1005,794,513045,254793,1362815622,712899861,0.17,0.17,0.34,0.31,265.63,279.79,272.08,272.15
2025-01-06,18:35:00,SBER,272.18,272.2,272.04,272.19,0.0001,5534,15059795,172,272.13,0.0037,83,89,8085946,6973848,2971,2563,0.07,272.16,272.1,5,150,89,298,29025,20795,12952896134,9254504076,4762802,3399879,271.96,272.2,8162681,22207400210,49820,28908,20707,12946722449,9250078068,4758366,3397262,272.08,272.28,8155628,22196800518,49615,1.1,8.9,2.5,1008,791,518420,253846,1377405691,710309514,-0.07,-0.07,0.34,0.32,265.69,279.82,272.1,272.17
2025-01-06,18:40:00,SBER,272.19,272.48,272.13,272.44,0.0001,7417,20200445,198,272.35,0.0918,100,98,10840257,9360188,3980,3437,0.07,272.37,272.34,1,162,17,299,16942,27846,7297884672,12606818961,2682832,4630796,272.02,272.24,7313628,19904703634,44788,16857,27800,7295328950,12604531396,2679496,4627090,272.26,272.41,7306586,19899860346,44657,1.4,9.2,3.2,1022,783,520983,253960,1384380015,710627992,-0.2,-0.2,0.34,0.32,265.72,279.82,272.29,272.38
2025-01-06,19:10:00,SBER,272.43,272.7,272.33,272.58,0.0001,14449,39376875,476,272.52,0.0551,333,143,34700975,4675901,12733,1716,0.76,272.53,272.49,1,91,77,295,58053,10013,26091124192,4396837396,9591563,1612972,272.02,272.59,11204535,30487961589,68066,57779,9742,26115079826,4350886840,9588329,1595931,272.36,272.62,11184260,30465966666,67521,0.7,8.8,1.8,1026,771,526175,241243,1398711753,675997336,-0.32,-0.32,0.37,0.35,265.83,280.21,272.46,272.51
2025-01-06,19:15:00,SBER,272.58,272.9,272.58,272.85,0.0,15731,42913634,325,272.8,0.0991,266,59,37914591,4999043,13898,1833,0.77,272.81,272.72,2,190,2,295,17469,3233,7088015447,1270000860,2602551,465454,272.35,272.85,3068005,8358016308,20702,17361,3071,7042231446,1231145616,2583373,451091,272.6,272.93,3034464,8273377062,20432,0.6,8.0,1.7,1036,749,514234,240486,1367288051,674047361,-0.18,-0.18,0.36,0.34,265.89,280.29,272.74,272.79
2025-01-06,19:20:00,SBER,272.86,272.87,272.42,272.53,0.0001,7717,21048856,173,272.76,-0.1209,51,122,2490160,18558696,913,6804,-0.76,272.74,272.76,1,3,253,296,11642,43455,6249084393,19200085029,2294613,7042389,272.34,272.64,9337002,25449169423,55097,11560,43361,6240688822,19177812445,2290901,7032549,272.41,272.7,9323450,25418501267,54921,1.4,8.9,2.7,1033,753,512521,241062,1362612045,675597407,0.15,0.15,0.36,0.34,265.86,280.26,272.65,272.72
2025-01-06,19:25:00,SBER,272.46,272.9,272.41,272.67,0.0001,13041,35563872,144,272.71,0.0771,91,53,28626933,6936939,10496,2545,0.61,272.74,272.57,15,121,62,295,10678,2630,6544489754,1320124750,2402651,484932,272.39,272.23,2887583,7864614504,13308,10589,2534,6471386314,1281213780,2375643,469629,272.41,272.81,2845272,7752600094,13123,1.0,9.0,2.7,1031,758,525617,243234,1398178030,681499010,0.12,0.12,0.37,0.34,266.01,280.18,272.59,272.66
2025-01-06,19:30:00,SBER,272.68,272.9,272.63,272.7,0.0001,10184,27777866,141,272.76,0.0073,87,54,18372133,9405733,6735,3449,0.32,272.79,272.71,2,57,103,293,17241,3565,19066791910,1366206067,6999321,500785,272.41,272.81,7500106,20432997978,20806,17130,3462,19038525092,1336587804,6988349,489805,272.43,272.88,7478154,20375112896,20592,0.9,9.3,1.4,1040,751,527250,245638,1402669015,688127816,-0.21,-0.21,0.36,0.34,266.03,280.14,272.68,272.71
2025-01-06,19:35:00,SBER,272.7,272.75,272.67,272.68,0.0,2593,7071125,83,272.7,-0.0073,45,38,1712628,5358497,628,1965,-0.52,272.71,272.7,2,115,107,300,25488,36756,21574262953,13399821649,7917845,4912678,272.48,272.76,12830523,34974084602,62244,25408,36708,21573248239,13402237061,7917194,4913226,272.49,272.78,12830420,34975485300,62116,0.5,8.4,1.0,1044,752,528632,246510,1406418796,690556075,-0.08,-0.08,0.36,0.34,266.05,280.13,272.69,272.71
